word,meaning,pronunciation,syllables,partOfSpeech,example
enthusiastic,"열정적인, 열렬한",/ɪnˌθjuːzɪˈæstɪk/,enth-us-iast-ic,adjective,"'enthusiastic'은 어떤 것에 대해 강한 흥분과 관심을 보이는, 즉 '열정적인' 또는 '열렬한' 태도를 묘사하는 형용사입니다."
enthusiastically,"열정적으로, 열심히",,enth-us-iast-ic-all-y,adverb,"'enthusiastically'는 어떤 일을 매우 열정적이고 활기차게 하는 방식을 나타내는 부사로, '열심히', '열광적으로'라고 해석됩니다."
entrée,"앙트레, 주 요리",/ˈɑntɹeɪ/,entr-ée,noun,"'entrée'는 식사에서 가장 중심이 되는 '주 요리'(main course)를 의미합니다. 프랑스에서는 주 요리 전에 나오는 작은 요리를 의미하기도 하지만, 미국식 영어에서는 주 요리를 뜻하는 경우가 일반적입니다."
entrepreneur,"기업가, 사업가",/ˌɒn.tɹə.pɹəˈnɜː/,entr-epr-en-eur,noun,"'entrepreneur'는 새로운 사업을 구상하고, 위험을 감수하며 회사를 설립하고 운영하는 사람, 즉 '기업가'나 '사업가'를 의미합니다."
environmentally,"환경적으로",,env-ir-onm-ent-all-y,adverb,"'environmentally'는 '환경적인 관점에서' 또는 '환경에 미치는 영향 면에서'라는 의미의 부사입니다. (예: environmentally friendly - 친환경적인)"
equip,"(장비를) 갖추다, 설비하다",/ɪˈkwɪp/,eq-uip,verb,"'equip'는 특정 목적에 필요한 장비나 물품을 제공하거나 '갖추다'라는 의미의 동사입니다. 주로 수동태 'be equipped with' 형태로 '~을 갖추고 있다'라고 쓰입니다."
erase,"지우다",/ɪˈɹeɪz/,er-as-e,verb,"'erase'는 연필로 쓴 글씨를 지우개로 지우거나, 녹음된 데이터 등을 '지우다', '삭제하다'라는 의미의 동사입니다."
escalator,"에스컬레이터",/ˈɛs.kə.leɪ.tə/,esc-al-at-or,noun,"'escalator'는 건물 층간을 자동으로 오르내릴 수 있도록 만든 계단 형태의 장치, 즉 '에스컬레이터'를 의미합니다."
escort,"호위(하다), 에스코트(하다)",/ɛˈskɔːt/,esc-ort,verb,"'escort'는 중요한 인물을 보호하거나 어떤 장소로 안전하게 안내하기 위해 '동행하다' 또는 '호위하다'라는 의미를 가집니다."
ethics,"윤리학, 윤리",/ˈɛθ.ɪks/,eth-ics,noun,"'ethics'는 무엇이 옳고 그른지에 대한 도덕적 원칙이나 신념 체계, 즉 '윤리' 또는 그것을 연구하는 학문인 '윤리학'을 의미하며, 항상 복수형으로 씁니다."
euro,"유로",/ˈjʊəɹəʊ/,eur-o,noun,"'euro'는 유럽 연합(EU)의 여러 국가에서 사용하는 공식 통화, 즉 '유로'를 의미합니다."
evacuate,"대피시키다, 피난하다",/ɪˈvæk.ju.eɪt/,ev-ac-uat-e,verb,"'evacuate'는 위험한 장소에서 사람들을 안전한 곳으로 옮기거나 스스로 떠나는 것, 즉 '(장소를) 비우다', '대피시키다'라는 의미의 동사입니다."
evenly,"고르게, 균등하게",,ev-enl-y,adverb,"'evenly'는 표면이 울퉁불퉁하지 않게 '평평하게' 또는 여러 사람에게 양을 '균등하게' 나누어 주는 방식을 나타내는 부사입니다."
evident,"분명한, 명백한",/ˈɛ.vɪ.dənt/,ev-id-ent,adjective,"'evident'는 별다른 증거 없이도 쉽게 알 수 있을 정도로 '분명한' 또는 '명백한' 사실이나 상황을 묘사하는 형용사입니다."
excellence,"탁월함, 우수성",/ˈɛksələns/,exc-ell-enc-e,noun,"'excellence'는 어떤 분야에서 매우 뛰어난 품질이나 수준, 즉 '탁월함'이나 '우수성'을 의미하는 명사입니다."
exceptional,"매우 뛰어난, 예외적인",/ɪkˈsɛpʃənəl/,exc-ept-ion-al,adjective,"'exceptional'은 보통 수준을 훨씬 뛰어넘어 '매우 우수한' 또는 일반적인 경우와 다른 '예외적인' 상황을 묘사하는 형용사입니다."
excessive,"과도한, 지나친",/ɪkˈsɛsɪv/,exc-ess-iv-e,adjective,"'excessive'는 정상적이거나 합리적인 수준을 넘어선, 즉 '과도한' 또는 '지나친' 양이나 정도를 나타내는 형용사입니다."
exclusive,"독점적인; 고급의",/ɪkˈsklu.sɪv/,excl-us-iv-e,adjective,"'exclusive'는 특정 개인이나 그룹에게만 허용되는 '독점적인'이라는 의미와, 매우 비싸고 상류층을 위한 '고급의'라는 두 가지 주요 의미를 가집니다."
exclusively,"독점적으로, 오로지",/ɪkˈskluːsɪvli/,excl-us-iv-el-y,adverb,"'exclusively'는 다른 것은 제외하고 '오로지' 하나에만 국한됨을 강조하는 부사입니다."
excursion,"짧은 여행, 소풍",/ɛks.kɜː(ɹ).ʃən/,exc-urs-ion,noun,"'excursion'은 주로 단체로 당일이나 짧게 다녀오는 즐기기 위한 여행, 즉 '소풍'이나 '짧은 여행'을 의미합니다."
exemption,"면제",,ex-empt-ion,noun,"'exemption'은 의무나 책임, 규칙 등에서 특정 개인이나 집단을 제외해 주는 것, 즉 '면제'를 의미하는 명사입니다."
exit,"출구; 나가다",/ˈɛksɪt/,ex-it,noun,"'exit'는 건물이나 특정 장소에서 밖으로 나가는 문, 즉 '출구'를 의미하는 명사와, '나가다'라는 의미의 동사로 쓰입니다. 'entrance'(입구)의 반대말입니다."
exotic,"이국적인, 외래의",/ɪɡˈzɒtɪk/,ex-ot-ic,adjective,"'exotic'은 다른 나라에서 들어와서 매우 낯설고 신기한 느낌을 주는, 즉 '이국적인' 또는 '외래의'라는 의미의 형용사입니다."
expedite,"더 신속히 처리하다",/ˈɛk.spəˌdaɪt/,exp-ed-it-e,verb,"'expedite'는 어떤 과정이나 일의 진행 속도를 더 빠르게 만드는 것, 즉 '신속히 처리하다'라는 의미의 격식 있는 동사입니다."
expertise,"전문 지식",/ˌɛkspɚˈtiːs/,exp-ert-is-e,noun,"'expertise'는 특정 분야에 대해 오랫동안의 경험과 학습을 통해 얻은 깊이 있는 '전문 지식'이나 '기술'을 의미합니다."
expiration,"만료, 만기",/ˌɛk.spəˈɹeɪ.ʃən/,exp-ir-at-ion,noun,"'expiration'은 계약, 문서, 식품 등의 유효 기간이 끝나는 것, 즉 '만료' 또는 '만기'를 의미합니다."
expire,"만료되다, 만기가 되다",/ɛkˈspaɪ.ə(ɹ)/,exp-ir-e,verb,"'expire'는 계약이나 유효 기간이 끝나 효력을 잃게 되다, 즉 '만료되다'라는 의미의 동사입니다."
explanatory,"설명하기 위한",/ɛkˈsplanət(ə)ɹi/,expl-an-at-or-y,adjective,"'explanatory'는 어떤 것을 더 쉽게 이해할 수 있도록 '설명하는' 또는 '설명을 위한'이라는 의미를 가진 형용사입니다."
explorer,"탐험가",/ɛkˈsplɔːɹə(ɹ)/,expl-or-er,noun,"'explorer'는 새로운 장소나 미지의 세계를 찾아 여행하고 조사하는 사람, 즉 '탐험가'를 의미합니다."
extinguisher,"소화기",,ext-ing-uish-er,noun,"'extinguisher'는 불을 끄는 데 사용하는 기구, 즉 '소화기'(fire extinguisher)를 의미합니다."
fabric,"직물, 천",/ˈfæb.ɹɪk/,f-abr-ic,noun,"'fabric'은 옷이나 가구 등을 만드는 데 사용되는 '직물'이나 '천'을 의미합니다. 비유적으로 사회나 조직의 '구조'를 뜻하기도 합니다."
facilitate,"용이하게 하다, 촉진하다",/fəˈsɪləteɪt/,f-ac-il-it-at-e,verb,"'facilitate'는 어떤 과정이나 활동이 더 쉽고 원활하게 진행되도록 돕는 것, 즉 '용이하게 하다' 또는 '촉진하다'라는 의미의 격식 있는 동사입니다."
factual,"사실에 기반을 둔",/ˈfɛk(t)ʃɘl/,f-act-ual,adjective,"'factual'은 상상이나 의견이 아닌, 실제로 일어난 '사실에 기반을 둔' 정보를 묘사하는 형용사입니다."
faculty,"(대학의) 학부; 교수진",/ˈfæ.kəl.ti/,f-ac-ult-y,noun,"'faculty'는 대학교 내의 특정 학문 분야를 다루는 '학부'(예: Faculty of Law - 법학부)라는 의미와, 그곳에서 가르치는 모든 교수들, 즉 '교수진'을 의미합니다."
familiarity,"익숙함, 친숙함",/fəmɪlɪˈæɹɪti/,f-am-il-iar-it-y,noun,"'familiarity'는 어떤 대상에 대해 잘 알고 있어 '익숙한' 상태나, 사람들 사이의 '친밀함'을 의미하는 명사입니다."
familiarize,"익숙하게 하다",,f-am-il-iar-iz-e,verb,"'familiarize'는 어떤 것을 배우거나 경험하여 '익숙하게 만들다'라는 의미의 동사입니다. 주로 'familiarize oneself with' 형태로 '~에 익숙해지다'라고 쓰입니다."
fare,"(교통) 요금",/fɛə(ɹ)/,f-ar-e,noun,"'fare'는 버스, 기차, 비행기, 택시 등 대중교통을 이용할 때 내는 '요금'을 의미합니다."
farewell,"작별 (인사)",/fɛəˈwɛl/,f-ar-ew-ell,noun,"'farewell'은 오랫동안 떠나는 사람에게 하는 공식적인 '작별' 또는 '작별 인사'를 의미합니다. 'goodbye'보다 훨씬 격식 있고 문어적인 표현입니다."
fasten,"매다, 고정시키다",/ˈfɑːsn̩/,f-ast-en,verb,"'fasten'은 안전벨트를 '매다'거나, 단추를 '채우다'거나, 두 개의 물체를 단단히 '연결하여 고정시키다'라는 의미의 동사입니다."
fatigue,"피로",/fəˈtiːɡ/,f-at-ig-ue,noun,"'fatigue'는 정신적 또는 육체적 노력으로 인해 느끼는 극심한 '피로'나 '피곤함'을 의미하는 명사입니다."
faulty,"결함이 있는",/ˈfɔːlti/,f-ault-y,adjective,"'faulty'는 기계나 시스템이 제대로 작동하지 않거나, 논리 등에 '결함이 있는' 상태를 묘사하는 형용사입니다."
favorable,"호의적인, 유리한",,f-av-or-abl-e,adjective,"'favorable' 또는 'favourable'은 어떤 계획이나 사람에 대해 긍정적으로 생각하는 '호의적인' 태도나, 상황이 목적 달성에 '유리한' 경우를 묘사하는 형용사입니다."
fax,"팩스(를 보내다)",/fæks/,f-ax,noun,"'fax'는 전화선을 통해 문서나 그림의 사본을 보내는 기계 또는 그 기계로 보낸 문서인 '팩스'를 의미하며, '팩스를 보내다'라는 동사로도 쓰입니다."
feedback,"피드백, 의견",/ˈfiːdˌbæk/,f-eedb-ack,noun,"'feedback'은 어떤 작업이나 결과물에 대한 반응이나 평가, 즉 '피드백' 또는 '의견'을 의미하는 셀 수 없는 명사입니다."
ferry,"여객선, 나룻배",/ˈfɛɹɪ/,f-err-y,noun,"'ferry'는 강이나 해협의 짧은 거리를 정기적으로 오가며 사람이나 차를 실어 나르는 배, 즉 '연락선'이나 '여객선'을 의미합니다. 동사로는 '(배로) 실어 나르다'라는 뜻입니다."
finalize,"마무리 짓다, 완결하다",/ˈfaɪnəlaɪz/,f-in-al-iz-e,verb,"'finalize'는 계획이나 합의의 모든 세부 사항을 확정하여 '마무리 짓다' 또는 '완결하다'라는 의미의 동사입니다."
firefighter,"소방관",/ˈfaɪə(ɹ)ˌfaɪt.ə(ɹ)/,f-ir-ef-ight-er,noun,"'firefighter'는 화재를 진압하고 위험에 처한 사람을 구하는 직업, 즉 '소방관'을 성별에 관계없이 부르는 중립적인 단어입니다."
firework,"불꽃놀이",,f-ir-ew-ork,noun,"'firework'는 축제나 기념일에 밤하늘을 수놓는 '불꽃놀이'를 의미하며, 보통 복수형 'fireworks'로 자주 사용됩니다."
fiscal,"재정의, 회계의",/ˈfɪskəl/,f-isc-al,adjective,"'fiscal'은 정부의 세금, 부채, 지출 등과 관련된 '재정의' 또는 '회계의'라는 의미를 가진 형용사입니다. (예: fiscal year - 회계 연도)"
fitness,"건강; 적합함",/ˈfɪtnəs/,f-itn-ess,noun,"'fitness'는 규칙적인 운동을 통해 얻는 신체적인 '건강' 상태를 의미하며, 어떤 목적이나 역할에 대한 '적합성'을 뜻하기도 합니다."
fixture,"붙박이 가구; 고정물",/ˈfɪkstʃə/,f-ixt-ur-e,noun,"'fixture'는 욕조, 싱크대처럼 건물에 영구적으로 고정되어 이사할 때 떼어갈 수 없는 '붙박이 가구'나 '설비'를 의미합니다. 스포츠에서는 '경기 일정'을 뜻하기도 합니다."
flavor,"맛, 풍미",/ˈfleɪvə/,fl-av-or,noun,"'flavor'는 음식이나 음료가 가진 독특한 '맛'이나 '향', 즉 '풍미'를 의미합니다. 동사로는 '(음식에) 맛을 내다'라는 뜻입니다."
flaw,"결함, 흠",/ˈflɔː/,fl-aw,noun,"'flaw'는 제품, 계획, 성격 등에서 발견되는 사소하지만 분명한 '결점'이나 '흠'을 의미합니다."
fleet,"함대, 선단",/fliːt/,fl-eet,noun,"'fleet'는 특정 국가나 회사가 소유한 모든 군함('해군 함대')이나 선박, 항공기, 차량 등의 '무'리'를' 의미합니다."
flexibility,"유연성, 융통성",,fl-ex-ib-il-it-y,noun,"'flexibility'는 신체가 쉽게 구부러지는 '유연성'이라는 물리적인 의미와, 계획이나 규칙을 상황에 맞게 바꿀 수 있는 '융통성'이라는 추상적인 의미로 모두 사용됩니다."
flextime,"탄력 근무제",,fl-ext-im-e,noun,"'flextime'은 직원이 정해진 총 근무 시간을 채우되, 출퇴근 시간을 자유롭게 조절할 수 있는 근무 제도, 즉 '탄력 근무제'를 의미합니다."
flour,"밀가루",/ˈflaʊə/,fl-our,noun,"'flour'는 주로 빵이나 과자를 만드는 데 사용되는 곡물 가루, 특히 '밀가루'를 의미합니다."
flu,"독감",/flʉː/,fl-u,noun,"'flu'는 'influenza'의 줄임말로, 고열과 기침 등을 동반하는 급성 바이러스성 질환인 '독감'을 의미합니다."
fluctuate,"변동하다, 오르내리다",,fl-uct-uat-e,verb,"'fluctuate'는 가격, 온도, 감정 등이 불규칙적으로 계속 오르락내리락하는 것, 즉 '변동하다'라는 의미의 동사입니다."
fluent,"유창한",/ˈfluːənt/,fl-uent,adjective,"'fluent'는 외국어를 막힘없이 자연스럽게 말하거나 쓰는, 즉 '유창한' 능력을 묘사하는 형용사입니다. 'be fluent in ~' 형태로 '~에 유창하다'라고 쓰입니다."
flyer,"전단지",,fl-yer,noun,"'flyer'는 광고나 홍보를 목적으로 길거리에서 나누어 주거나 벽에 붙이는 종이 인쇄물, 즉 '전단지'를 의미합니다."
fog,"안개",/fɒɡ/,f-og,noun,"'fog'는 지표면 가까이에 수증기가 미세한 물방울로 떠다니는 현상, 즉 '안개'를 의미합니다."
folder,"폴더",/ˈfəʊldə/,f-old-er,noun,"'folder'는 서류를 분류하여 보관하는 종이 파일인 '서류철'이라는 의미와, 컴퓨터에서 파일들을 체계적으로 관리하기 위한 '폴더'라는 두 가지 주요 의미를 가집니다."
footwear,"신발류",,f-ootw-ear,noun,"'footwear'는 신발, 부츠, 샌들 등 발에 신는 모든 것을 총칭하는 단어, 즉 '신발류'를 의미하는 셀 수 없는 명사입니다."
forbid,"금지하다",/fəˈbɪd/,f-orb-id,verb,"'forbid'는 규칙이나 법으로 어떤 행동을 하지 못하게 막는 것, 즉 '금지하다'라는 의미의 동사입니다."
foreman,"(현장) 감독",/ˈfɔː(ɹ)mən/,f-or-em-an,noun,"'foreman'은 건설 현장이나 공장에서 노동자 그룹을 책임지고 지휘하는 사람, 즉 '현장 감독'이나 '십장'을 의미합니다."
fork,"포크; 갈림길",/fɔːk/,f-ork,noun,"'fork'는 음식을 찍어 먹는 식기인 '포크'를 의미하며, 길이나 강이 두 갈래 이상으로 나뉘는 '분기점'이나 '갈림길'을 뜻하기도 합니다."
formally,"공식적으로, 정식으로",/ˈfɔːməli/,f-orm-all-y,adverb,"'formally'는 사적인 관계가 아닌, 정해진 규칙과 격식을 갖추어 '공식적으로' 또는 '정식으로'라는 의미를 가진 부사입니다."
fortunately,"다행스럽게도, 운 좋게도",/ˈfɔːt͡ʃənɪtli/,f-ort-un-at-el-y,adverb,"'fortunately'는 좋은 운으로 인해 바라던 결과가 나왔을 때 문장 앞에 붙여 '다행스럽게도' 또는 '운 좋게도'라는 의미를 나타내는 부사입니다."
forum,"포럼, 토론회; 온라인 게시판",/ˈfɔːɹəm/,f-or-um,noun,"'forum'은 공통의 관심사에 대해 여러 사람이 의견을 나누는 공개 '토론회'를 의미하며, 온라인상에서 특정 주제로 토론하는 '게시판'을 뜻하기도 합니다."
foster,"조성하다; (위탁 아동을) 양육하다",/ˈfɒstə/,f-ost-er,noun,"'foster'는 특정 감정이나 환경이 잘 자라도록 '조성하다' 또는 '발전시키다'라는 의미와, 친부모를 대신하여 일정 기간 동안 아이를 '위탁 양육하다'라는 두 가지 주요 의미를 가집니다."
founder,"설립자, 창립자",/ˈfaʊndə/,f-ound-er,noun,"'founder'는 회사, 조직, 국가 등을 처음으로 세운 사람, 즉 '설립자'나 '창립자'를 의미합니다."
fountain,"분수; 원천",/[ˈfaʊn.ʔn̩]/,f-ount-ain,noun,"'fountain'은 공원이나 광장에 물을 위로 쏘아 올리도록 만든 장식 시설인 '분수'를 의미하며, 비유적으로 정보나 지혜의 '원천'을 뜻하기도 합니다."
franchise,"프랜차이즈, 가맹점",/ˈfɹænt͡ʃaɪ̯z/,fr-anch-is-e,noun,"'franchise'는 본사가 가맹점에게 상표 사용권과 운영 노하우를 제공하고 그 대가를 받는 사업 방식, 즉 '프랜차이즈' 또는 그 '가맹점'을 의미합니다."
freelance,"프리랜서로 일하다",/ˈfɹiːlɑːns/,fr-eel-anc-e,adjective,"'freelance'는 특정 회사에 소속되지 않고 여러 다른 회사와 계약을 맺고 독립적으로 일하는 '프리랜서의'라는 의미를 가진 형용사나 부사입니다. 명사로는 '프리랜서'를 의미합니다."
